id,created,updated,currency,exchange_rate,exchange_date,exchange_rate_buy,bonds_map,url
104689,2019-02-06 19:00:11,2019-02-06 19:00:11,USD_A3500,37.196700,2019-02-06 19:00:11,,[],
104683,2019-02-06 18:30:10,2019-02-06 18:30:10,USD_A3500,37.196700,2019-02-06 18:30:10,,[],
104677,2019-02-06 18:00:11,2019-02-06 18:00:11,USD_A3500,37.196700,2019-02-06 18:00:11,,[],
104671,2019-02-06 17:30:10,2019-02-06 17:30:10,USD_A3500,37.196700,2019-02-06 17:30:10,,[],
104665,2019-02-06 17:00:11,2019-02-06 17:00:11,USD_A3500,37.196700,2019-02-06 17:00:11,,[],
104659,2019-02-06 16:30:10,2019-02-06 16:30:10,USD_A3500,37.196700,2019-02-06 16:30:10,,[],
104653,2019-02-06 16:00:10,2019-02-06 16:00:10,USD_A3500,37.196700,2019-02-06 16:00:10,,[],
104647,2019-02-06 15:30:11,2019-02-06 15:30:11,USD_A3500,37.196700,2019-02-06 15:30:10,,[],
104641,2019-02-06 15:00:14,2019-02-06 15:00:14,USD_A3500,37.196700,2019-02-06 15:00:14,,[],
104635,2019-02-06 14:30:11,2019-02-06 14:30:11,USD_A3500,37.196700,2019-02-06 14:30:10,,[],
104629,2019-02-06 14:00:10,2019-02-06 14:00:10,USD_A3500,37.196700,2019-02-06 14:00:10,,[],
104626,2019-02-06 13:30:10,2019-02-06 13:30:10,USD_A3500,37.196700,2019-02-06 13:30:09,,[],
104621,2019-02-06 13:00:10,2019-02-06 13:00:10,USD_A3500,37.196700,2019-02-06 13:00:10,,[],
104615,2019-02-05 19:30:11,2019-02-05 19:30:11,USD_A3500,37.240000,2019-02-05 19:30:11,,[],
104609,2019-02-05 19:00:11,2019-02-05 19:00:11,USD_A3500,37.240000,2019-02-05 19:00:11,,[],
104603,2019-02-05 18:30:10,2019-02-05 18:30:10,USD_A3500,37.240000,2019-02-05 18:30:10,,[],
104597,2019-02-05 18:00:10,2019-02-05 18:00:10,USD_A3500,37.240000,2019-02-05 18:00:10,,[],
104591,2019-02-05 17:30:09,2019-02-05 17:30:09,USD_A3500,37.240000,2019-02-05 17:30:09,,[],
104585,2019-02-05 17:00:11,2019-02-05 17:00:11,USD_A3500,37.240000,2019-02-05 17:00:10,,[],
104579,2019-02-05 16:30:09,2019-02-05 16:30:09,USD_A3500,37.240000,2019-02-05 16:30:09,,[],
104573,2019-02-05 16:00:11,2019-02-05 16:00:11,USD_A3500,37.240000,2019-02-05 16:00:11,,[],
104567,2019-02-05 15:30:17,2019-02-05 15:30:17,USD_A3500,37.240000,2019-02-05 15:30:16,,[],
104561,2019-02-05 15:00:10,2019-02-05 15:00:10,USD_A3500,37.240000,2019-02-05 15:00:09,,[],
104555,2019-02-05 14:30:10,2019-02-05 14:30:10,USD_A3500,37.240000,2019-02-05 14:30:10,,[],
104549,2019-02-05 14:00:11,2019-02-05 14:00:11,USD_A3500,37.240000,2019-02-05 14:00:11,,[],
104546,2019-02-05 13:30:10,2019-02-05 13:30:10,USD_A3500,37.240000,2019-02-05 13:30:10,,[],
104543,2019-02-05 13:00:10,2019-02-05 13:00:10,USD_A3500,37.240000,2019-02-05 13:00:10,,[],
104537,2019-02-04 19:30:10,2019-02-04 19:30:10,USD_A3500,37.236700,2019-02-04 19:30:09,,[],
104531,2019-02-04 19:00:10,2019-02-04 19:00:10,USD_A3500,37.236700,2019-02-04 19:00:10,,[],
104525,2019-02-04 18:30:09,2019-02-04 18:30:09,USD_A3500,37.236700,2019-02-04 18:30:09,,[],
104519,2019-02-04 18:00:11,2019-02-04 18:00:11,USD_A3500,37.236700,2019-02-04 18:00:10,,[],
104513,2019-02-04 17:30:09,2019-02-04 17:30:09,USD_A3500,37.236700,2019-02-04 17:30:09,,[],
104507,2019-02-04 17:00:12,2019-02-04 17:00:12,USD_A3500,37.236700,2019-02-04 17:00:11,,[],
104501,2019-02-04 16:30:13,2019-02-04 16:30:13,USD_A3500,37.236700,2019-02-04 16:30:12,,[],
104495,2019-02-04 16:00:10,2019-02-04 16:00:10,USD_A3500,37.236700,2019-02-04 16:00:10,,[],
104489,2019-02-04 15:30:09,2019-02-04 15:30:09,USD_A3500,37.236700,2019-02-04 15:30:09,,[],
104483,2019-02-04 15:00:11,2019-02-04 15:00:11,USD_A3500,37.236700,2019-02-04 15:00:10,,[],
104477,2019-02-04 14:30:10,2019-02-04 14:30:10,USD_A3500,37.236700,2019-02-04 14:30:10,,[],
104472,2019-02-04 14:00:10,2019-02-04 14:00:10,USD_A3500,37.236700,2019-02-04 14:00:10,,[],
104469,2019-02-04 13:30:10,2019-02-04 13:30:10,USD_A3500,37.236700,2019-02-04 13:30:10,,[],
104466,2019-02-04 13:00:10,2019-02-04 13:00:10,USD_A3500,37.236700,2019-02-04 13:00:10,,[],
104460,2019-02-01 19:30:10,2019-02-01 19:30:10,USD_A3500,37.035000,2019-02-01 19:30:10,,[],
104454,2019-02-01 19:00:11,2019-02-01 19:00:11,USD_A3500,37.035000,2019-02-01 19:00:11,,[],
104448,2019-02-01 18:30:10,2019-02-01 18:30:10,USD_A3500,37.035000,2019-02-01 18:30:10,,[],
104442,2019-02-01 18:00:12,2019-02-01 18:00:12,USD_A3500,37.035000,2019-02-01 18:00:12,,[],
104436,2019-02-01 17:30:10,2019-02-01 17:30:10,USD_A3500,37.035000,2019-02-01 17:30:10,,[],
104430,2019-02-01 17:00:10,2019-02-01 17:00:10,USD_A3500,37.035000,2019-02-01 17:00:10,,[],
104424,2019-02-01 16:30:10,2019-02-01 16:30:10,USD_A3500,37.035000,2019-02-01 16:30:09,,[],
104413,2019-02-01 15:30:11,2019-02-01 15:30:11,USD_A3500,37.035000,2019-02-01 15:30:10,,[],
104407,2019-02-01 15:00:11,2019-02-01 15:00:11,USD_A3500,37.035000,2019-02-01 15:00:11,,[],
104401,2019-02-01 14:30:09,2019-02-01 14:30:09,USD_A3500,37.035000,2019-02-01 14:30:09,,[],
104395,2019-02-01 14:00:13,2019-02-01 14:00:13,USD_A3500,37.035000,2019-02-01 14:00:13,,[],
104392,2019-02-01 13:30:10,2019-02-01 13:30:10,USD_A3500,37.035000,2019-02-01 13:30:10,,[],
104389,2019-02-01 13:00:10,2019-02-01 13:00:10,USD_A3500,37.035000,2019-02-01 13:00:10,,[],
104383,2019-01-31 19:30:10,2019-01-31 19:30:10,USD_A3500,37.605000,2019-01-31 19:30:10,,[],
104377,2019-01-31 19:00:14,2019-01-31 19:00:14,USD_A3500,37.605000,2019-01-31 19:00:14,,[],
104371,2019-01-31 18:30:11,2019-01-31 18:30:11,USD_A3500,37.605000,2019-01-31 18:30:11,,[],
104365,2019-01-31 18:00:11,2019-01-31 18:00:11,USD_A3500,37.605000,2019-01-31 18:00:11,,[],
104359,2019-01-31 17:30:11,2019-01-31 17:30:11,USD_A3500,37.605000,2019-01-31 17:30:11,,[],
104353,2019-01-31 17:00:12,2019-01-31 17:00:12,USD_A3500,37.605000,2019-01-31 17:00:11,,[],
104347,2019-01-31 16:30:10,2019-01-31 16:30:10,USD_A3500,37.605000,2019-01-31 16:30:10,,[],
104341,2019-01-31 16:00:12,2019-01-31 16:00:12,USD_A3500,37.605000,2019-01-31 16:00:12,,[],
104335,2019-01-31 15:30:11,2019-01-31 15:30:11,USD_A3500,37.605000,2019-01-31 15:30:10,,[],
104329,2019-01-31 15:00:13,2019-01-31 15:00:13,USD_A3500,37.605000,2019-01-31 15:00:13,,[],
104323,2019-01-31 14:30:11,2019-01-31 14:30:11,USD_A3500,37.605000,2019-01-31 14:30:11,,[],
104317,2019-01-31 14:00:11,2019-01-31 14:00:11,USD_A3500,37.605000,2019-01-31 14:00:11,,[],
104314,2019-01-31 13:30:10,2019-01-31 13:30:10,USD_A3500,37.605000,2019-01-31 13:30:09,,[],
104311,2019-01-31 13:00:11,2019-01-31 13:00:11,USD_A3500,37.605000,2019-01-31 13:00:10,,[],
104293,2019-01-30 19:30:09,2019-01-30 19:30:09,USD_A3500,37.225000,2019-01-30 19:30:09,,[],
104287,2019-01-30 19:00:12,2019-01-30 19:00:12,USD_A3500,37.225000,2019-01-30 19:00:12,,[],
104281,2019-01-30 18:30:10,2019-01-30 18:30:10,USD_A3500,37.225000,2019-01-30 18:30:10,,[],
104275,2019-01-30 18:00:12,2019-01-30 18:00:12,USD_A3500,37.225000,2019-01-30 18:00:12,,[],
104269,2019-01-30 17:30:10,2019-01-30 17:30:10,USD_A3500,37.225000,2019-01-30 17:30:10,,[],
104263,2019-01-30 17:00:10,2019-01-30 17:00:10,USD_A3500,37.225000,2019-01-30 17:00:10,,[],
104257,2019-01-30 16:30:10,2019-01-30 16:30:10,USD_A3500,37.225000,2019-01-30 16:30:10,,[],
104251,2019-01-30 16:00:11,2019-01-30 16:00:11,USD_A3500,37.225000,2019-01-30 16:00:10,,[],
104245,2019-01-30 15:30:13,2019-01-30 15:30:13,USD_A3500,37.225000,2019-01-30 15:30:13,,[],
104239,2019-01-30 15:00:11,2019-01-30 15:00:11,USD_A3500,37.225000,2019-01-30 15:00:10,,[],
104233,2019-01-30 14:30:09,2019-01-30 14:30:09,USD_A3500,37.225000,2019-01-30 14:30:09,,[],
104227,2019-01-30 14:00:10,2019-01-30 14:00:10,USD_A3500,37.225000,2019-01-30 14:00:10,,[],
104221,2019-01-30 13:30:10,2019-01-30 13:30:10,USD_A3500,37.225000,2019-01-30 13:30:10,,[],
104215,2019-01-30 13:00:11,2019-01-30 13:00:11,USD_A3500,37.225000,2019-01-30 13:00:10,,[],
104197,2019-01-29 19:30:10,2019-01-29 19:30:10,USD_A3500,37.093300,2019-01-29 19:30:10,,[],
104191,2019-01-29 19:00:12,2019-01-29 19:00:12,USD_A3500,37.093300,2019-01-29 19:00:11,,[],
104185,2019-01-29 18:30:11,2019-01-29 18:30:11,USD_A3500,37.093300,2019-01-29 18:30:11,,[],
104179,2019-01-29 18:00:13,2019-01-29 18:00:13,USD_A3500,37.093300,2019-01-29 18:00:12,,[],
104173,2019-01-29 17:30:10,2019-01-29 17:30:10,USD_A3500,37.093300,2019-01-29 17:30:10,,[],
104167,2019-01-29 17:00:11,2019-01-29 17:00:11,USD_A3500,37.093300,2019-01-29 17:00:11,,[],
104161,2019-01-29 16:30:10,2019-01-29 16:30:10,USD_A3500,37.093300,2019-01-29 16:30:10,,[],
104153,2019-01-29 16:00:12,2019-01-29 16:00:12,USD_A3500,37.093300,2019-01-29 16:00:11,,[],
104145,2019-01-29 15:30:10,2019-01-29 15:30:10,USD_A3500,37.093300,2019-01-29 15:30:10,,[],
104137,2019-01-29 15:00:11,2019-01-29 15:00:11,USD_A3500,37.093300,2019-01-29 15:00:11,,[],
104129,2019-01-29 14:30:11,2019-01-29 14:30:11,USD_A3500,37.093300,2019-01-29 14:30:10,,[],
104121,2019-01-29 14:00:10,2019-01-29 14:00:10,USD_A3500,37.093300,2019-01-29 14:00:10,,[],
104113,2019-01-29 13:30:09,2019-01-29 13:30:09,USD_A3500,37.093300,2019-01-29 13:30:09,,[],
104107,2019-01-29 13:00:10,2019-01-29 13:00:10,USD_A3500,37.093300,2019-01-29 13:00:10,,[],
104089,2019-01-28 19:30:10,2019-01-28 19:30:10,USD_A3500,37.143300,2019-01-28 19:30:10,,[],
104083,2019-01-28 19:00:11,2019-01-28 19:00:11,USD_A3500,37.143300,2019-01-28 19:00:10,,[],
104077,2019-01-28 18:30:10,2019-01-28 18:30:10,USD_A3500,37.143300,2019-01-28 18:30:10,,[],
104071,2019-01-28 18:00:11,2019-01-28 18:00:11,USD_A3500,37.143300,2019-01-28 18:00:11,,[],
104065,2019-01-28 17:30:09,2019-01-28 17:30:09,USD_A3500,37.143300,2019-01-28 17:30:09,,[],
104059,2019-01-28 17:00:11,2019-01-28 17:00:11,USD_A3500,37.143300,2019-01-28 17:00:11,,[],
104050,2019-01-28 16:00:10,2019-01-28 16:00:10,USD_A3500,37.143300,2019-01-28 16:00:10,,[],
104044,2019-01-28 15:30:10,2019-01-28 15:30:10,USD_A3500,37.143300,2019-01-28 15:30:10,,[],
104038,2019-01-28 15:00:10,2019-01-28 15:00:10,USD_A3500,37.143300,2019-01-28 15:00:10,,[],
104032,2019-01-28 14:30:10,2019-01-28 14:30:10,USD_A3500,37.143300,2019-01-28 14:30:10,,[],
104027,2019-01-28 14:00:10,2019-01-28 14:00:10,USD_A3500,37.143300,2019-01-28 14:00:10,,[],
104024,2019-01-28 13:30:09,2019-01-28 13:30:09,USD_A3500,37.143300,2019-01-28 13:30:09,,[],
104021,2019-01-28 13:00:10,2019-01-28 13:00:10,USD_A3500,37.143300,2019-01-28 13:00:10,,[],
104003,2019-01-25 19:30:10,2019-01-25 19:30:10,USD_A3500,37.559200,2019-01-25 19:30:10,,[],
103997,2019-01-25 19:00:11,2019-01-25 19:00:11,USD_A3500,37.559200,2019-01-25 19:00:10,,[],
103991,2019-01-25 18:30:10,2019-01-25 18:30:10,USD_A3500,37.559200,2019-01-25 18:30:10,,[],
103985,2019-01-25 18:00:13,2019-01-25 18:00:13,USD_A3500,37.559200,2019-01-25 18:00:13,,[],
103979,2019-01-25 17:30:10,2019-01-25 17:30:10,USD_A3500,37.559200,2019-01-25 17:30:10,,[],
103973,2019-01-25 17:00:10,2019-01-25 17:00:10,USD_A3500,37.559200,2019-01-25 17:00:10,,[],
103967,2019-01-25 16:30:11,2019-01-25 16:30:11,USD_A3500,37.559200,2019-01-25 16:30:11,,[],
103961,2019-01-25 16:00:10,2019-01-25 16:00:10,USD_A3500,37.559200,2019-01-25 16:00:10,,[],
103957,2019-01-25 15:30:12,2019-01-25 15:30:12,USD_A3500,37.559200,2019-01-25 15:30:12,,[],
103953,2019-01-25 15:00:11,2019-01-25 15:00:11,USD_A3500,37.559200,2019-01-25 15:00:11,,[],
103949,2019-01-25 14:30:11,2019-01-25 14:30:11,USD_A3500,37.559200,2019-01-25 14:30:11,,[],
103945,2019-01-25 14:00:11,2019-01-25 14:00:11,USD_A3500,37.559200,2019-01-25 14:00:11,,[],
103941,2019-01-25 13:30:10,2019-01-25 13:30:10,USD_A3500,37.559200,2019-01-25 13:30:09,,[],
103935,2019-01-25 13:00:10,2019-01-25 13:00:10,USD_A3500,37.559200,2019-01-25 13:00:10,,[],
103917,2019-01-24 19:30:10,2019-01-24 19:30:10,USD_A3500,37.560000,2019-01-24 19:30:10,,[],
103911,2019-01-24 19:00:10,2019-01-24 19:00:10,USD_A3500,37.560000,2019-01-24 19:00:10,,[],
103905,2019-01-24 18:30:12,2019-01-24 18:30:12,USD_A3500,37.560000,2019-01-24 18:30:12,,[],
103899,2019-01-24 18:00:10,2019-01-24 18:00:10,USD_A3500,37.560000,2019-01-24 18:00:10,,[],
103893,2019-01-24 17:30:11,2019-01-24 17:30:11,USD_A3500,37.560000,2019-01-24 17:30:11,,[],
103887,2019-01-24 17:00:10,2019-01-24 17:00:10,USD_A3500,37.560000,2019-01-24 17:00:10,,[],
103881,2019-01-24 16:30:11,2019-01-24 16:30:11,USD_A3500,37.560000,2019-01-24 16:30:11,,[],
103875,2019-01-24 16:00:10,2019-01-24 16:00:10,USD_A3500,37.560000,2019-01-24 16:00:10,,[],
103869,2019-01-24 15:30:09,2019-01-24 15:30:09,USD_A3500,37.560000,2019-01-24 15:30:09,,[],
103863,2019-01-24 15:00:12,2019-01-24 15:00:12,USD_A3500,37.560000,2019-01-24 15:00:12,,[],
103857,2019-01-24 14:30:09,2019-01-24 14:30:09,USD_A3500,37.560000,2019-01-24 14:30:09,,[],
103851,2019-01-24 14:00:11,2019-01-24 14:00:11,USD_A3500,37.560000,2019-01-24 14:00:11,,[],
103845,2019-01-24 13:30:10,2019-01-24 13:30:10,USD_A3500,37.560000,2019-01-24 13:30:09,,[],
103839,2019-01-24 13:00:11,2019-01-24 13:00:11,USD_A3500,37.560000,2019-01-24 13:00:10,,[],
103821,2019-01-23 19:30:10,2019-01-23 19:30:10,USD_A3500,37.590000,2019-01-23 19:30:09,,[],
103815,2019-01-23 19:00:10,2019-01-23 19:00:10,USD_A3500,37.590000,2019-01-23 19:00:10,,[],
103809,2019-01-23 18:30:09,2019-01-23 18:30:09,USD_A3500,37.590000,2019-01-23 18:30:09,,[],
103803,2019-01-23 18:00:10,2019-01-23 18:00:10,USD_A3500,37.590000,2019-01-23 18:00:10,,[],
103797,2019-01-23 17:30:09,2019-01-23 17:30:09,USD_A3500,37.590000,2019-01-23 17:30:09,,[],
103791,2019-01-23 17:00:11,2019-01-23 17:00:11,USD_A3500,37.590000,2019-01-23 17:00:10,,[],
103785,2019-01-23 16:30:10,2019-01-23 16:30:10,USD_A3500,37.590000,2019-01-23 16:30:10,,[],
103779,2019-01-23 16:00:10,2019-01-23 16:00:10,USD_A3500,37.590000,2019-01-23 16:00:10,,[],
103773,2019-01-23 15:30:09,2019-01-23 15:30:09,USD_A3500,37.590000,2019-01-23 15:30:09,,[],
103767,2019-01-23 15:00:11,2019-01-23 15:00:11,USD_A3500,37.590000,2019-01-23 15:00:10,,[],
103761,2019-01-23 14:30:10,2019-01-23 14:30:10,USD_A3500,37.590000,2019-01-23 14:30:10,,[],
103755,2019-01-23 14:00:09,2019-01-23 14:00:09,USD_A3500,37.590000,2019-01-23 14:00:09,,[],
103749,2019-01-23 13:30:10,2019-01-23 13:30:10,USD_A3500,37.590000,2019-01-23 13:30:10,,[],
103743,2019-01-23 13:00:10,2019-01-23 13:00:10,USD_A3500,37.590000,2019-01-23 13:00:10,,[],
103725,2019-01-22 19:30:10,2019-01-22 19:30:10,USD_A3500,37.705000,2019-01-22 19:30:10,,[],
103719,2019-01-22 19:00:10,2019-01-22 19:00:10,USD_A3500,37.705000,2019-01-22 19:00:10,,[],
103713,2019-01-22 18:30:09,2019-01-22 18:30:09,USD_A3500,37.705000,2019-01-22 18:30:09,,[],
103707,2019-01-22 18:00:11,2019-01-22 18:00:11,USD_A3500,37.705000,2019-01-22 18:00:11,,[],
103701,2019-01-22 17:30:11,2019-01-22 17:30:11,USD_A3500,37.705000,2019-01-22 17:30:10,,[],
103695,2019-01-22 17:00:11,2019-01-22 17:00:11,USD_A3500,37.705000,2019-01-22 17:00:11,,[],
103689,2019-01-22 16:30:11,2019-01-22 16:30:11,USD_A3500,37.705000,2019-01-22 16:30:11,,[],
103683,2019-01-22 16:00:10,2019-01-22 16:00:10,USD_A3500,37.705000,2019-01-22 16:00:10,,[],
103677,2019-01-22 15:30:10,2019-01-22 15:30:10,USD_A3500,37.705000,2019-01-22 15:30:10,,[],
103671,2019-01-22 15:00:11,2019-01-22 15:00:11,USD_A3500,37.705000,2019-01-22 15:00:11,,[],
103665,2019-01-22 14:30:11,2019-01-22 14:30:11,USD_A3500,37.705000,2019-01-22 14:30:11,,[],
103659,2019-01-22 14:00:11,2019-01-22 14:00:11,USD_A3500,37.705000,2019-01-22 14:00:10,,[],
103653,2019-01-22 13:30:10,2019-01-22 13:30:10,USD_A3500,37.705000,2019-01-22 13:30:10,,[],
103647,2019-01-22 13:00:11,2019-01-22 13:00:11,USD_A3500,37.705000,2019-01-22 13:00:11,,[],
103629,2019-01-21 19:30:10,2019-01-21 19:30:10,USD_A3500,37.620000,2019-01-21 19:30:10,,[],
103623,2019-01-21 19:00:10,2019-01-21 19:00:10,USD_A3500,37.620000,2019-01-21 19:00:10,,[],
103617,2019-01-21 18:30:09,2019-01-21 18:30:09,USD_A3500,37.620000,2019-01-21 18:30:09,,[],
103611,2019-01-21 18:00:11,2019-01-21 18:00:11,USD_A3500,37.620000,2019-01-21 18:00:10,,[],
103605,2019-01-21 17:30:09,2019-01-21 17:30:09,USD_A3500,37.620000,2019-01-21 17:30:09,,[],
103599,2019-01-21 17:00:10,2019-01-21 17:00:10,USD_A3500,37.620000,2019-01-21 17:00:10,,[],
103593,2019-01-21 16:30:10,2019-01-21 16:30:10,USD_A3500,37.620000,2019-01-21 16:30:10,,[],
103587,2019-01-21 16:00:10,2019-01-21 16:00:10,USD_A3500,37.620000,2019-01-21 16:00:10,,[],
103576,2019-01-21 15:00:10,2019-01-21 15:00:10,USD_A3500,37.620000,2019-01-21 15:00:10,,[],
103570,2019-01-21 14:30:09,2019-01-21 14:30:09,USD_A3500,37.620000,2019-01-21 14:30:09,,[],
103565,2019-01-21 14:00:09,2019-01-21 14:00:09,USD_A3500,37.620000,2019-01-21 14:00:09,,[],
103562,2019-01-21 13:30:09,2019-01-21 13:30:09,USD_A3500,37.620000,2019-01-21 13:30:09,,[],
103559,2019-01-21 13:00:10,2019-01-21 13:00:10,USD_A3500,37.738300,2019-01-21 13:00:10,,[],
103541,2019-01-18 19:30:11,2019-01-18 19:30:11,USD_A3500,37.738300,2019-01-18 19:30:10,,[],
103535,2019-01-18 19:00:12,2019-01-18 19:00:12,USD_A3500,37.738300,2019-01-18 19:00:12,,[],
103529,2019-01-18 18:30:09,2019-01-18 18:30:09,USD_A3500,37.738300,2019-01-18 18:30:09,,[],
103523,2019-01-18 18:00:11,2019-01-18 18:00:11,USD_A3500,37.738300,2019-01-18 18:00:11,,[],
103517,2019-01-18 17:30:10,2019-01-18 17:30:10,USD_A3500,37.738300,2019-01-18 17:30:09,,[],
103511,2019-01-18 17:00:10,2019-01-18 17:00:10,USD_A3500,37.738300,2019-01-18 17:00:10,,[],
103505,2019-01-18 16:30:13,2019-01-18 16:30:13,USD_A3500,37.738300,2019-01-18 16:30:12,,[],
103499,2019-01-18 16:00:10,2019-01-18 16:00:10,USD_A3500,37.738300,2019-01-18 16:00:10,,[],
103493,2019-01-18 15:30:09,2019-01-18 15:30:09,USD_A3500,37.738300,2019-01-18 15:30:09,,[],
103487,2019-01-18 15:00:12,2019-01-18 15:00:12,USD_A3500,37.738300,2019-01-18 15:00:11,,[],
103481,2019-01-18 14:30:10,2019-01-18 14:30:10,USD_A3500,37.738300,2019-01-18 14:30:10,,[],
103475,2019-01-18 14:00:11,2019-01-18 14:00:11,USD_A3500,37.738300,2019-01-18 14:00:11,,[],
103469,2019-01-18 13:30:10,2019-01-18 13:30:10,USD_A3500,37.738300,2019-01-18 13:30:10,,[],
103463,2019-01-18 13:00:11,2019-01-18 13:00:11,USD_A3500,37.738300,2019-01-18 13:00:11,,[],
103445,2019-01-17 19:30:09,2019-01-17 19:30:09,USD_A3500,37.356700,2019-01-17 19:30:09,,[],
103439,2019-01-17 19:00:11,2019-01-17 19:00:11,USD_A3500,37.356700,2019-01-17 19:00:10,,[],
103433,2019-01-17 18:30:10,2019-01-17 18:30:10,USD_A3500,37.356700,2019-01-17 18:30:09,,[],
103427,2019-01-17 18:00:11,2019-01-17 18:00:11,USD_A3500,37.356700,2019-01-17 18:00:11,,[],
103421,2019-01-17 17:30:10,2019-01-17 17:30:10,USD_A3500,37.356700,2019-01-17 17:30:09,,[],
103415,2019-01-17 17:00:12,2019-01-17 17:00:12,USD_A3500,37.356700,2019-01-17 17:00:12,,[],
103409,2019-01-17 16:30:10,2019-01-17 16:30:10,USD_A3500,37.356700,2019-01-17 16:30:10,,[],
103403,2019-01-17 16:00:12,2019-01-17 16:00:12,USD_A3500,37.356700,2019-01-17 16:00:12,,[],
103397,2019-01-17 15:30:10,2019-01-17 15:30:10,USD_A3500,37.356700,2019-01-17 15:30:10,,[],
103391,2019-01-17 15:00:10,2019-01-17 15:00:10,USD_A3500,37.356700,2019-01-17 15:00:10,,[],
103385,2019-01-17 14:30:16,2019-01-17 14:30:16,USD_A3500,37.356700,2019-01-17 14:30:16,,[],
103379,2019-01-17 14:00:10,2019-01-17 14:00:10,USD_A3500,37.356700,2019-01-17 14:00:10,,[],
103373,2019-01-17 13:30:10,2019-01-17 13:30:10,USD_A3500,37.356700,2019-01-17 13:30:09,,[],
103367,2019-01-17 13:00:10,2019-01-17 13:00:10,USD_A3500,37.356700,2019-01-17 13:00:10,,[],
103349,2019-01-16 19:30:09,2019-01-16 19:30:09,USD_A3500,37.135000,2019-01-16 19:30:09,,[],
103343,2019-01-16 19:00:09,2019-01-16 19:00:09,USD_A3500,37.135000,2019-01-16 19:00:09,,[],
103337,2019-01-16 18:30:09,2019-01-16 18:30:09,USD_A3500,37.135000,2019-01-16 18:30:09,,[],
103331,2019-01-16 18:00:11,2019-01-16 18:00:11,USD_A3500,37.135000,2019-01-16 18:00:11,,[],
103325,2019-01-16 17:30:11,2019-01-16 17:30:11,USD_A3500,37.135000,2019-01-16 17:30:10,,[],
103319,2019-01-16 17:00:11,2019-01-16 17:00:11,USD_A3500,37.135000,2019-01-16 17:00:11,,[],
103313,2019-01-16 16:30:10,2019-01-16 16:30:10,USD_A3500,37.135000,2019-01-16 16:30:10,,[],
103307,2019-01-16 16:00:12,2019-01-16 16:00:12,USD_A3500,37.135000,2019-01-16 16:00:11,,[],
103296,2019-01-16 15:00:11,2019-01-16 15:00:11,USD_A3500,37.135000,2019-01-16 15:00:11,,[],
103290,2019-01-16 14:30:10,2019-01-16 14:30:10,USD_A3500,37.135000,2019-01-16 14:30:09,,[],
103242,2019-01-16 14:00:11,2019-01-16 14:00:11,USD_A3500,37.135000,2019-01-16 14:00:11,,[],
103196,2019-01-16 13:30:10,2019-01-16 13:30:10,USD_A3500,37.135000,2019-01-16 13:30:10,,[],
103150,2019-01-16 13:00:10,2019-01-16 13:00:10,USD_A3500,37.135000,2019-01-16 13:00:10,,[],
103095,2019-01-15 19:30:09,2019-01-15 19:30:09,USD_A3500,37.095000,2019-01-15 19:30:09,,[],
103051,2019-01-15 19:00:10,2019-01-15 19:00:10,USD_A3500,37.095000,2019-01-15 19:00:10,,[],
103007,2019-01-15 18:30:10,2019-01-15 18:30:10,USD_A3500,37.095000,2019-01-15 18:30:10,,[],
102963,2019-01-15 18:00:12,2019-01-15 18:00:12,USD_A3500,37.095000,2019-01-15 18:00:12,,[],
102919,2019-01-15 17:30:09,2019-01-15 17:30:09,USD_A3500,37.095000,2019-01-15 17:30:09,,[],
102875,2019-01-15 17:00:12,2019-01-15 17:00:12,USD_A3500,37.095000,2019-01-15 17:00:12,,[],
102831,2019-01-15 16:30:10,2019-01-15 16:30:10,USD_A3500,37.095000,2019-01-15 16:30:10,,[],
102787,2019-01-15 16:00:11,2019-01-15 16:00:11,USD_A3500,37.095000,2019-01-15 16:00:10,,[],
102743,2019-01-15 15:30:10,2019-01-15 15:30:10,USD_A3500,37.095000,2019-01-15 15:30:09,,[],
102699,2019-01-15 15:00:11,2019-01-15 15:00:11,USD_A3500,37.095000,2019-01-15 15:00:11,,[],
102654,2019-01-15 14:30:10,2019-01-15 14:30:10,USD_A3500,37.095000,2019-01-15 14:30:10,,[],
102610,2019-01-15 14:00:10,2019-01-15 14:00:10,USD_A3500,37.095000,2019-01-15 14:00:10,,[],
102567,2019-01-15 13:30:11,2019-01-15 13:30:11,USD_A3500,37.095000,2019-01-15 13:30:10,,[],
102526,2019-01-15 13:00:11,2019-01-15 13:00:11,USD_A3500,37.095000,2019-01-15 13:00:10,,[],
102474,2019-01-14 19:30:09,2019-01-14 19:30:09,USD_A3500,37.103300,2019-01-14 19:30:09,,[],
102436,2019-01-14 19:00:10,2019-01-14 19:00:10,USD_A3500,37.103300,2019-01-14 19:00:10,,[],
102394,2019-01-14 18:30:09,2019-01-14 18:30:09,USD_A3500,37.103300,2019-01-14 18:30:09,,[],
102355,2019-01-14 18:00:11,2019-01-14 18:00:11,USD_A3500,37.103300,2019-01-14 18:00:11,,[],
102315,2019-01-14 17:30:09,2019-01-14 17:30:09,USD_A3500,37.103300,2019-01-14 17:30:09,,[],
102275,2019-01-14 17:00:11,2019-01-14 17:00:11,USD_A3500,37.103300,2019-01-14 17:00:11,,[],
102235,2019-01-14 16:30:10,2019-01-14 16:30:10,USD_A3500,37.103300,2019-01-14 16:30:09,,[],
